"","Nama.Produk","Nama.Prosesor","Nama.GPU","Harga","Gambar","Berat","Kipas","Backlight.Keyboard","Volume","Lebar","Ketinggian","Ketebalan","Ukuran.Layar","Resolusi","Kerapatan.Piksel","Jenis.Layar","Layar.Sentuh","Anti.Pantul","RAM","Kecepatan.RAM","Penyimpanan.Flash","Penyimpanan.Internal","Kecepatan.CPU","Thread.CPU","SSD.NVME","HDMI","USB.Daya","Adaptor.Magsafe","Suara.Stereo","Konektor.Suara.3,5mm","Dolby.Atmos","Stylus","Pemindai.Sidikjari","Jumlah.Mikrofon","Pengenal.Wajah.3D"
"319","Asus K55 15.6""","Intel Core i3-3120M 2.5GHz","Integrated",460,"https://images.versus.io/objects/asus-k55-15-6-intel-core-i3-3120m-2-5ghz-4gb-500gb.front.master.1576684641045.jpg",2.52,0,0,3026.613,378,251,31.9,15.6,"1366 x 768px",100,"LED-backlit, LCD",0,0,4,1600,0,500,"2 x 2.5GHz",4,0,1,1,0,1,1,0,0,0,1,0
"320","Toshiba Satellite Pro L850 15.6""","Intel Core i7-3630QM 2.4GHz","Integrated",377,"https://images.versus.io/objects/toshiba-satellite-pro-l850-15-6-intel-core-i7-3630qm-2-4ghz-6gb-750gb.front.master.1576684641045.jpg",2.93,0,0,3066.873,380,242,33.35,15.6,"1366 x 768px",100,"LED-backlit, LCD",0,0,6,1600,0,750,"4 x 2.4GHz",8,0,1,1,0,1,1,0,0,0,1,0
"321","Huawei MateBook D 14""","AMD Ryzen 5 2500U 2GHz","Integrated",848,"https://images.versus.io/objects/huawei-matebook-d-14-amd-ryzen-5-2500u-2ghz-8gb-ram-256gb-ssd.front.master.1576684641045.jpg",1.45,0,1,1127.853,323,221,15.8,14,"1920 x 1080px",157,"IPS, LCD, LED-backlit",0,0,8,2400,1,256,"4 x 2GHz",8,0,1,1,0,1,1,0,0,1,2,0
"322","Toshiba Satellite L850 15.6""","Intel Core i5-3210M 2.5GHz","Integrated",290,"https://images.versus.io/objects/toshiba-satellite-l850-15-6-intel-core-i5-3210m-2-5ghz-4gb-750gb.front.master.1576684641045.jpg",2.4,0,0,3080.663,380,242,33.5,15.6,"1366 x 768px",100,"LED-backlit, LCD",0,0,4,1600,0,750,"2 x 2.5GHz",4,0,1,1,0,1,1,0,0,0,1,0
"323","Asus Transformer Book T300LA 13.3""","Intel Core i7-4500U 1.8GHz","Integrated",716,"https://images.versus.io/objects/asus-transformer-book-t300la-13-3-intel-core-i7-4500u-1-8ghz-8gb-256gb.front.master.1576684641045.jpg",1.9,0,0,1719.83,343,218,23,13.3,"1920 x 1080px",165,"IPS, LCD, LED-backlit",1,0,8,1600,1,256,"2 x 1.8GHz",4,0,1,1,0,1,1,0,0,0,1,0
"325","Asus X550LA 15.6""","Intel Core i7-4500U 1.8GHz","Integrated",944,"https://images.versus.io/objects/asus-x550la-15-6-intel-core-i7-4500u-1-8ghz-8gb-1tb.front.master.1576684641045.jpg",2.3,0,0,3023.553,380,251,31.7,15.6,"1366 x 768px",100,"LED-backlit, LCD",0,0,8,1600,0,1000,"2 x 1.8GHz",4,0,1,1,0,1,1,0,0,0,1,0
"326","Toshiba Satellite Pro C850 15.6""","Intel Core i5-3210M 2.5GHz","Integrated",226,"https://images.versus.io/objects/toshiba-satellite-pro-c850-15-6-intel-core-i5-3210m-2-5ghz-4gb-640gb.front.master.1576684641045.jpg",2.4,0,0,3066.873,380,242,33.35,15.6,"1366 x 768px",100,"LCD",0,0,4,1333,0,640,"2 x 2.5GHz",4,0,1,1,0,1,1,0,0,0,1,0
"328","Acer Aspire V7-581P 15.6""","Intel Core i5-3337U 1.8GHz","Integrated",518,"https://images.versus.io/objects/acer-aspire-v7-581p-15-6-intel-core-i5-3337u-1-8ghz-6gb-500gb.front.master.1576684641045.jpg",2.22,0,0,2234.383,381,256.54,22.86,15.6,"1366 x 768px",100,"LED-backlit, LCD",0,0,6,1600,0,500,"2 x 1.8GHz",4,0,1,1,0,1,1,0,0,0,1,0
"329","Asus Transformer Book Trio TX201LA 11.6""","Intel Core i7-4500U 1.8GHz","Integrated",369,"https://images.versus.io/objects/asus-transformer-book-trio-tx201la-11-6-intel-core-i7-4500u-1-8ghz-4gb-500gb.front.master.1576684641045.jpg",1.7,0,1,791.773,304.92,193.78,13.4,11.6,"1920 x 1080px",189,"IPS, LCD, LED-backlit",1,0,4,1600,0,500,"2 x 1.8GHz",4,0,1,1,0,1,1,0,0,0,2,0
"330","Toshiba Satellite L850 15.6""","Intel Core i5-3210M 2.5GHz","Integrated",290,"https://images.versus.io/objects/toshiba-satellite-l850-15-6-intel-core-i5-3210m-2-5ghz-4gb-1tb.front.master.1576684641045.jpg",2.4,0,0,3080.663,380,242,33.5,15.6,"1366 x 768px",100,"LED-backlit, LCD",0,0,4,1600,0,1000,"2 x 2.5GHz",4,0,1,1,0,1,1,0,0,0,1,0
"331","Asus ZenBook UX301LA 13.3""","Intel Core i7-4558U 2.8GHz","Integrated",950,"https://images.versus.io/objects/asus-zenbook-ux301la-13-3-intel-core-i7-4558u-2-8ghz-12gb-256gb.front.master.1576684641045.jpg",1.4,0,1,1138.473,325,226,15.5,13.3,"2560 x 1440px",220,"IPS, LCD, LED-backlit",0,0,12,1600,1,256,"2 x 2.8GHz",4,0,1,1,0,1,1,0,0,0,1,0
"332","Toshiba Satellite C850 15.6""","Intel Core i5-3210M 2.5GHz","Integrated",290,"https://images.versus.io/objects/toshiba-satellite-c850-15-6-intel-core-i5-3210m-2-5ghz-4gb-1tb.front.master.1576684641045.jpg",2.4,0,0,3080.663,380,242,33.5,15.6,"1366 x 768px",100,"LED-backlit, LCD",0,0,4,1600,0,1000,"2 x 2.5GHz",4,0,1,1,0,1,1,0,0,0,1,0
"333","Acer Aspire V7-581P 15.6""","Intel Core i7-4500U 1.8GHz","Integrated",500,"https://images.versus.io/objects/acer-aspire-v7-581p-15-6-intel-core-i7-4500u-1-8ghz-8gb-500gb.front.master.1576684641045.jpg",2.22,0,0,2234.383,381,256.54,22.86,15.6,"1366 x 768px",100,"LED-backlit, LCD",0,0,8,1600,0,500,"2 x 1.8GHz",4,0,1,1,0,1,1,0,0,0,1,0
"334","Asus X453MA 14""","Intel Celeron N2840 2.16GHz","Integrated",219,"https://images.versus.io/objects/asus-x453ma-14-intel-celeron-n2840-2-16ghz-2gb-500gb.front.master.1576684641045.jpg",2,0,0,2137.323,348,241.8,25.4,14,"1366 x 768px",111,"LED-backlit, LCD",0,0,2,1600,0,500,"2 x 2.16GHz",2,0,1,1,0,1,1,0,0,0,1,0
"336","Dell Latitude 11 3150 11.6""","Intel Celeron N2840 2.16GHz","Integrated",175,"https://images.versus.io/objects/dell-latitude-11-3150-11-6-intel-celeron-n2840-2-16ghz-2gb-250gb.front.master.1576684641045.jpg",1.35,0,0,1461.983,301,212.1,22.9,11.6,"1366 x 768px",135,"LCD",0,1,2,1600,0,250,"2 x 2.16GHz",2,0,1,1,0,1,1,0,0,0,1,0
"337","Asus ZenBook UX305FA 13.3""","Intel Core M 5Y10 0.8GHz","Integrated",599,"https://images.versus.io/objects/asus-zenbook-ux305fa-13-3-intel-core-m-5y10-0-8ghz-8gb-256gb.front.master.1576684641045.jpg",1.2,0,0,892.273,323.9,225.8,12.2,13.3,"1920 x 1080px",165,"IPS, LCD, LED-backlit",0,0,8,1600,1,256,"2 x 0.8GHz",4,0,1,1,0,1,1,0,0,0,1,0
"338","Lenovo G50 15.6""","Intel Core i7-5500U 2.4GHz","Integrated",570,"https://images.versus.io/objects/lenovo-g50-15-6-intel-core-i7-5500u-2-4ghz-16gb-1tb.front.master.1576684641045.jpg",2.1,0,0,2532.873,384,264.9,24.9,15.6,"1366 x 768px",100,"LED-backlit, LCD",0,0,16,1600,0,1000,"2 x 2.4GHz",4,0,1,1,0,1,1,0,0,0,2,0
"339","Dell Latitude 14 E7450 14""","Intel i5 5200U 2.2GHz","Integrated",371,"https://images.versus.io/objects/dell-latitude-14-e7450-14-intel-i5-5200u-2-2ghz-8gb-256gb.front.master.1656684572013.jpg",1.54,0,1,1588.163,337.8,231.6,20.3,14,"1366 x 768px",112,"LED-backlit, LCD",1,1,8,1600,1,256,"2 x 2.2GHz",4,0,1,1,0,1,1,0,0,1,2,0
"341","Acer Swift 3 14""","Intel Core i5-6200U 2.3GHz","Integrated",540,"https://images.versus.io/objects/acer-swift-3-14-intel-core-i5-6200u-2-3ghz-8gb-512gb.front.master.1576684641045.jpg",1.5,0,1,1431.163,340.4,236.2,17.8,14,"1920 x 1080px",157,"IPS, LCD, LED-backlit",0,1,8,2133,1,512,"2 x 2.3GHz",4,0,1,1,0,1,1,0,0,1,1,0
"342","Acer Spin 3 15.6""","Intel Core i7-6500U 2.5GHz","Integrated",599,"https://images.versus.io/objects/acer-spin-3-15-6-intel-core-i7-6500u-2-5ghz-12gb-1tb-hdd.front.master.1576684641045.jpg",2.15,0,1,2164.13,381.5,251,22.6,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",1,1,12,2133,0,1000,"2 x 2.5GHz",4,0,1,1,0,1,1,0,0,0,1,0
"343","Lenovo IdeaPad Y900 17.3""","Intel Core i7 6700HQ 2.6GHz","Integrated",859,"https://images.versus.io/objects/lenovo-ideapad-y900-17-3-intel-core-i7-6700hq-2-6ghz-64gb-1tb.front.master.1576684641045.jpg",4.6,0,1,4791.63,424.9,315,35.8,17.3,"1920 x 1080px",127,"LCD",0,0,64,2133,1,1000,"4 x 2.6GHz",8,0,0,1,0,1,1,0,0,0,1,0
"344","Sony Vaio Z Canvas 12.3""","Intel Core i7-4770HQ 2.2Ghz","Integrated",1050,"https://images.versus.io/objects/sony-vaio-z-canvas-12-3-intel-core-i7-4770hq-2-2ghz-16gb-512gb.front.master.1576684641045.jpg",1.21,0,0,878.763,301,213.1,13.7,12.3,"2560 x 1704px",250,"IPS, LCD, LED-backlit",1,0,8,1600,1,512,"4 x 2.2GHz",8,0,1,1,0,1,1,0,1,0,1,0
"346","HP EliteBook 1040 G3 14""","Intel Core i5-6300U 2.4GHz","Integrated",220,"https://images.versus.io/objects/hp-elitebook-1040-g3-14-intel-core-i5-6300u-2-4ghz-8gb-256gb-ssd.front.master.1576684641045.jpg",1.43,0,1,1240.553,337.1,234.4,15.7,14,"1920 x 1080px",157,"LED-backlit, LCD",0,1,8,2133,1,256,"2 x 2.4GHz",4,0,1,1,0,1,1,0,0,1,2,0
"347","Asus VivoBook X556UQ 15.6""","Intel Core i5- 6200U","Integrated",699,"https://images.versus.io/objects/asus-vivobook-x556uq-15-6-intel-core-i5-6200u-2-3ghz-8gb-256-ssd.front.master.1576684641045.jpg",2.3,0,0,2513.183,382,258,25.5,15.6,"1366 x 768px",100,"LED-backlit, LCD",0,0,8,2133,1,256,"2 x 2.3GHz",4,0,1,1,0,1,1,0,0,0,1,0
"348","Dell XPS 13 9350 13.3""","Intel Core i7 6560U 2.2GHz","Integrated",399,"https://images.versus.io/objects/dell-xps-13-9350-13-3-intel-core-i7-6560u-2-2ghz-16gb-512gb.front.master.1576684641045.jpg",1.32,0,1,511.743,304.3,200.2,8.4,13.3,"3200 x 1800px",276,"IPS, LCD",1,0,16,1866,1,512,"2 x 2.2GHz",4,0,0,1,0,1,1,0,0,0,2,0
"349","Sony Vaio Z Canvas 12.3""","Intel Core i7-4770HQ 2.2Ghz","Integrated",2249,"https://images.versus.io/objects/sony-vaio-z-canvas-12-3-intel-core-i7-4770hq-2-2ghz-8gb-256gb.front.master.1576684641045.jpg",1.21,0,0,878.763,301,213.1,13.7,12.3,"2560 x 1704px",250,"IPS, LCD, LED-backlit",1,0,8,1600,1,256,"4 x 2.2GHz",8,0,1,1,0,1,1,0,1,0,1,0
"350","Asus VivoBook X556UQ 15.6""","Intel Core i7-6500U","Integrated",944,"https://images.versus.io/objects/asus-vivobook-x556uq-15-6-intel-core-i7-6500u-2-5ghz-8gb-512gb-ssd.front.master.1576684641045.jpg",2.3,0,0,2513.183,382,258,25.5,15.6,"1920 x 1080px",141,"LED-backlit, LCD",0,1,8,2133,1,512,"2 x 2.5GHz",4,0,1,1,0,1,1,0,0,0,1,0
"352","Sony Vaio Z Canvas 12.3""","Intel Core i7-4770HQ 2.2Ghz","Integrated",1449,"https://images.versus.io/objects/sony-vaio-z-canvas-12-3-intel-core-i7-4770hq-2-2ghz-16gb-1tb.front.master.1576684641045.jpg",1.21,0,0,878.763,301,213.1,13.7,12.3,"2560 x 1704px",250,"IPS, LCD, LED-backlit",1,0,16,1600,1,1024,"4 x 2.2GHz",8,0,1,1,0,1,1,0,1,0,1,0
"353","Sony Vaio S 13.3""","Intel Core i7-6500U 2.5Ghz","Integrated",380,"https://images.versus.io/objects/sony-vaio-s-13-3-intel-core-i7-6500u-2-5ghz-8gb-256gb.front.master.1576684641045.jpg",1.06,0,1,1256.383,322.1,216.7,18,13.3,"1920 x 1080px",165,"IPS, LCD, LED-backlit",0,0,8,1600,1,256,"2 x 2.5GHz",4,0,1,1,0,1,1,0,0,0,1,0
"354","Sony Vaio S 13.3""","Intel Core i5-6200U 2.3Ghz","Integrated",380,"https://images.versus.io/objects/sony-vaio-s-13-3-intel-core-i5-6200u-2-3ghz-8gb-128gb.front.master.1576684641045.jpg",1.06,0,1,1256.383,322.1,216.7,18,13.3,"1920 x 1080px",165,"LED-backlit, LCD",0,0,8,1600,1,128,"2 x 2.3GHz",4,0,1,1,0,1,1,0,0,0,1,0
"355","Lenovo IdeaPad C340 14""","Intel Core i7-8565U 1.8GHz","Integrated",520,"https://images.versus.io/objects/lenovo-ideapad-c340-14-intel-core-i7-8565u-1-8ghz-16gb-ram-512gb-ssd.front.master.1576684641045.jpg",1.65,0,1,1347.513,328,229,17.94,14,"1920 x 1080px",157,"IPS, LCD, LED-backlit",1,0,16,2400,1,512,"4 x 1.8GHz",8,0,1,1,0,1,1,0,1,1,2,0
"356","Lenovo IdeaPad S540 14""","Intel Core i3-8145U 2.1GHz","Integrated",340,"https://images.versus.io/objects/lenovo-ideapad-s540-14-intel-core-i3-8145u-2-1ghz-4gb-ram-256gb-ssd.front.master.1576684641045.jpg",1.5,0,1,1165.83,323,227,15.9,14,"1920 x 1080px",157,"IPS, LCD, LED-backlit",0,0,4,2400,1,256,"2 x 2.1GHz",4,0,1,1,0,1,1,0,0,1,2,0
"357","Huawei MateBook 13"" Wright-W19E","Intel Core i5-8265U 1.6GHz","Integrated",240,"https://images.versus.io/objects/huawei-matebook-13-wright-w19e-intel-core-i5-8265u-1-6ghz-8gb-ram-512gb-ssd.front.master.1576684641045.jpg",1.3,0,1,899.163,286,211,14.9,13,"2160 x 1440px",200,"IPS, LCD, LED-backlit",0,0,8,2400,1,512,"4 x 1.6GHz",8,0,0,1,0,1,1,0,0,1,2,0
"358","Lenovo IdeaPad C340 15.6""","Intel Core i3-8145U 2.1GHz","Integrated",650,"https://images.versus.io/objects/lenovo-ideapad-c340-15-6-intel-core-i3-8145u-2-1ghz-4gb-ram-128gb-ssd-1tb-hdd.front.master.1576684641045.jpg",2,0,1,1865.53,364,250,20.5,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",1,0,4,2400,1,128,"2 x 2.1GHz",4,0,1,1,0,1,1,0,0,0,2,0
"359","Lenovo IdeaPad S340 15.6""","Intel Core i3-8145U 2.1GHz","Integrated",263,"https://images.versus.io/objects/lenovo-ideapad-s340-15-6-intel-core-i3-8145u-2-1ghz-8gb-ram-256gb-ssd.front.master.1576684641045.jpg",1.79,0,1,1570.013,358,245,17.9,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",0,1,8,2400,1,256,"2 x 2.1GHz",4,0,1,1,0,1,1,0,0,0,2,0
"360","Huawei MateBook 13"" Wright-W19D","Intel Core i5-8265U 1.6GHz","Integrated",240,"https://images.versus.io/objects/huawei-matebook-13-wright-w19d-intel-core-i5-8265u-1-6ghz-8gb-ram-512gb-ssd.front.master.1576684641045.jpg",1.3,0,1,899.163,286,211,14.9,13,"2160 x 1440px",200,"IPS, LCD, LED-backlit",0,0,8,2400,1,512,"4 x 1.6GHz",8,0,0,1,0,1,1,0,0,1,2,0
"361","Huawei MateBook 13"" Wright-W29B","Intel Core i7-8565U 1.8GHz","Integrated",1269,"https://images.versus.io/objects/huawei-matebook-13-wright-w29b-intel-core-i7-8565u-1-8ghz-8gb-ram-512gb-ssd.front.master.1576684641045.jpg",1.3,0,1,899.163,286,211,14.9,13,"2160 x 1440px",200,"IPS, LCD, LED-backlit",1,0,8,2400,1,512,"4 x 1.8GHz",8,0,0,1,0,1,1,0,0,1,2,0
"362","Lenovo IdeaPad C340 14""","Intel Core i5-8265U 1.6GHz","Integrated",520,"https://images.versus.io/objects/lenovo-ideapad-c340-14-intel-core-i5-8265u-1-6ghz-4gb-ram-512gb-ssd.front.master.1576684641045.jpg",1.65,0,1,1291.183,328,229,17.19,14,"1920 x 1080px",157,"IPS, LCD, LED-backlit",1,0,4,2400,1,512,"4 x 1.6GHz",8,0,1,1,0,1,1,0,1,1,2,0
"363","Asus ZenBook S UX391UA 13.3""","Intel Core i5-8250U 1.6GHz","Integrated",1130,"https://images.versus.io/objects/asus-zenbook-s-ux391ua-13-3-intel-core-i5-8250u-1-6ghz-8gb-ram-256gb-ssd.front.master.1599672015645.jpg",1.05,0,1,854.533,311,213,12.9,13.3,"1920 x 1080px",166,"IPS, LCD, LED-backlit",0,0,8,2400,1,256,"4 x 1.6GHz",8,0,0,1,0,1,1,0,0,1,1,0
"364","Dell Chromebook 3100 Education 11.6""","Intel Celeron N4020 1.1GHz","Integrated",241,"https://images.versus.io/objects/dell-chromebook-3100-education-11-6-intel-celeron-n4020-1-1ghz-4gb-ram-32gb-ssd.front.master.1610561358236.jpg",1.29,0,0,1314.163,303.9,207.9,20.8,11.6,"1366 x 768px",135,"LED-backlit, LCD",0,1,4,2400,1,32,"2 x 1.1GHz",2,0,0,1,0,1,1,0,0,0,1,0
"365","Asus VivoBook 15 X512UF","Intel Core i5-8250U 1.6GHz","Integrated",199,"https://images.versus.io/objects/asus-vivobook-15-x512uf-intel-core-i5-8250u-1-6ghz-4gb-ram-256gb-ssd.front.master.1613677874591.jpg",1.75,0,1,1637.753,357.2,230.4,19.9,15.6,"1366 x 768px",100,"IPS, LCD, LED-backlit",0,1,4,2400,1,256,"4 x 1.6GHz",8,0,1,1,0,1,1,0,0,0,1,0
"366","MSI GF62 7RD 15.6""","Intel Core i7-7700HQ 2.8GHz","Nvidia GeForce GTX 1050 Laptop ",999,"https://images.versus.io/objects/msi-gf62-7rd-15-6-intel-core-i7-7700hq-2-8ghz-nvidia-geforce-gtx-1050-laptop-16gb-ram-128gb-ssd-tb-hdd.front.master.1614546481635.jpg",2.2,0,1,2887.823,383,260,29,15.6,"1920 x 1080px",141,"IPS, LCD, LED-backlit",0,1,16,2400,1,128,"4 x 2.8GHz",8,0,1,1,0,1,1,0,0,0,1,0
"367","Huawei MateBook X Pro (2019) 13.9""","Intel Core i5-8265U 1.6GHz","Integrated",435,"https://images.versus.io/objects/huawei-matebook-x-pro-2019-13-9-intel-core-i5-8265u-1-6ghz-8gb-ram-512gb-ssd.front.master.1583275344358.jpg",1.33,0,1,963.133,304,217,14.6,13.9,"3000 x 2000px",260,"IPS, LCD, LED-backlit",1,0,8,2400,1,512,"4 x 1.6GHz",8,0,0,0,0,1,1,0,0,1,4,0
"368","Huawei MateBook X Pro (2019) 13.9""","Intel Core i7-8565U 1.8GHz","Integrated",459,"https://images.versus.io/objects/huawei-matebook-x-pro-2019-13-9-intel-core-i7-8565u-1-8ghz-16gb-ram-1tb-ssd.front.master.1583273566528.jpg",1.33,0,1,963.133,304,217,14.6,13.9,"3000 x 2000px",260,"IPS, LCD, LED-backlit",1,0,16,2400,1,1000,"4 x 1.8GHz",8,0,0,1,0,1,1,0,0,1,4,0
"369","Lenovo ThinkPad X390 13""","Intel Core i7-8665U 1.9GHz","Integrated",370,"https://images.versus.io/objects/lenovo-thinkpad-x390-13-intel-core-i7-8665u-1-9ghz-16gb-ram-512gb-ssd.front.master.1698146239784.jpg",1.28,0,0,1079.793,311,217,16,13.3,"1920 x 1080px",165,"IPS",1,1,16,2400,1,512,"4 x 1.9GHz",8,1,1,1,0,1,1,0,1,0,1,0
"370","Acer Aspire 3 15.6""","Intel Core i5-10210U 1.6GHz","Integrated",1300,"https://images.versus.io/objects/acer-aspire-3-15-6-intel-core-i5-10210u-1-6ghz-8gb-ram-2tb-hdd.front.master.1590666457644.jpg",1.9,0,0,1789.843,363.4,247.5,19.9,15.6,"1366 x 768px",100,"LED-backlit, LCD",0,0,8,2666,0,2000,"4 x 1.6GHz",8,0,1,1,0,1,1,0,0,0,1,0
"371","Acer Swift X SFX14-41G-R4GW 14""","AMD Ryzen 5 5500U 2.1GHz","Nvidia GeForce GTX 1650 Laptop ",650,"https://images.versus.io/objects/acer-swift-x-sfx14-41g-r4gw-14-amd-ryzen-5-5500u-2-1ghz-nvidia-geforce-gtx-1650-laptop-8gb-ram-512gb-ssd.front.master.1671120855678.jpg",1.39,0,1,1160.493,322,212,17,14,"1920 x 1080px",157,"LCD, LED-backlit",0,0,8,4266,1,512,"6 x 2.1GHz",12,0,1,1,0,1,1,0,0,1,1,0
"372","Acer Nitro 5 15.6""","Intel Core i5-9300H 2.4GHz","Integrated",700,"https://images.versus.io/objects/acer-nitro-5-15-6-intel-core-i5-9300h-2-4ghz-8gb-ram-512gb-ssd-1tb-hdd.front.master.1588527677300.jpg",2.3,0,1,2400.083,363.4,255,25.9,15.6,"1920 x 1080px",141,"IPS, LCD",0,1,8,2666,1,256,"4 x 2.4GHz",8,0,1,1,0,1,1,0,0,0,1,0
"373","HP Victus 15-fb0001np 15.6""","AMD Ryzen 5 5600H 3.3GHz","Nvidia GeForce GTX 1650 Laptop ",1247,"https://images.versus.io/objects/hp-victus-15-fb0001np-15-6-amd-ryzen-5-5600h-3-3ghz-nvidia-geforce-gtx-1650-laptop-8gb-ram-512gb-ssd.front.master.1699457214356.jpg",2.29,0,1,2093.83,357,255,23,15.6,"1920 x 1080px",141,"IPS",0,1,8,3200,1,512,"6 x 3.3GHz",12,1,1,1,0,1,1,0,0,0,2,0
"374","Acer Nitro 5 15.6""","Intel Core i5-9300H 2.4GHz","Integrated",700,"https://images.versus.io/objects/acer-nitro-5-15-6-intel-core-i5-9300h-2-4ghz-8gb-ram-512gb-ssd-1tb-hdd.front.master.1588527677300.jpg",2.3,0,1,2483.483,363.4,255,26.8,15.6,"1920 x 1080px",141,"IPS, LCD",0,1,8,2666,1,512,"4 x 2.4GHz",8,0,1,1,0,1,1,0,0,0,1,0
"375","Acer Swift X SFX14-41G-R6ZM 14""","AMD Ryzen 7 5700U 1.8GHz","Nvidia GeForce GTX 1650 Laptop ",798,"https://images.versus.io/objects/acer-swift-x-sfx14-41g-r6zm-14-amd-ryzen-7-5700u-1-8ghz-nvidia-geforce-gtx-1650-laptop-16gb-ram-1tb-ssd.front.master.1671121631545.jpg",1.39,0,1,1160.493,322,212,17,14,"1920 x 1080px",157,"LCD, LED-backlit",0,0,16,4266,1,1024,"8 x 1.8GHz",16,0,1,1,0,1,1,0,0,1,1,0
"376","Lenovo Yoga S940 14""","Intel Core i7-1065G7 1.3GHz","Integrated",760,"https://images.versus.io/objects/lenovo-yoga-s940-14-intel-core-i7-1065g7-1-3ghz-16gb-ram-1tb-ssd.front.master.1576684641045.jpg",1.2,0,1,768.963,319.3,197.4,12.2,14,"3840 x 2160px",315,"IPS, LCD",0,0,16,3733,1,1000,"4 x 1.3GHz",8,0,0,1,0,1,1,0,0,0,2,1
"377","Lenovo ThinkBook 13s 13.3""","Intel Core i7-8565U 1.8GHz","Integrated",900,"https://images.versus.io/objects/lenovo-thinkbook-13s-13-3-intel-core-i7-8565u-1-8ghz-16gb-ram-512gb-ssd.front.master.1576684641045.jpg",1.34,0,1,1058.383,307.6,216.4,15.9,13.3,"1920 x 1080px",166,"IPS, LCD, LED-backlit",0,1,16,2400,1,512,"4 x 1.8GHz",8,0,1,1,0,1,1,0,0,1,2,0
"378","Lenovo ThinkBook 13s 13.3""","Intel Core i5-8265U 1.6GHz","Integrated",630,"https://images.versus.io/objects/lenovo-thinkbook-13s-13-3-intel-core-i5-8265u-1-6ghz-8gb-ram-256gb-ssd.front.master.1576684641045.jpg",1.34,0,1,1058.383,307.6,216.4,15.9,13.3,"1920 x 1080px",166,"IPS, LCD, LED-backlit",0,1,8,2400,1,256,"4 x 1.6GHz",8,0,1,1,0,1,1,0,0,1,2,0
"379","Lenovo ThinkBook 14s 14""","Intel Core i7-8565U 1.8GHz","Integrated",279,"https://images.versus.io/objects/lenovo-thinkbook-14s-14-intel-core-i7-8565u-1-8ghz-16gb-ram-512gb-ssd.front.master.1576684641045.jpg",1.52,0,1,1185.573,322.5,222.8,16.5,14,"1920 x 1080px",157,"IPS, LCD, LED-backlit",0,1,16,2400,1,512,"4 x 1.8GHz",8,0,1,1,0,1,1,0,0,1,2,0
"380","Asus ROG Flow X13 (2021) 13.4"" FHD Plus","AMD Ryzen 7 5800HS 2.8GHz","Nvidia GeForce GTX 1650 Laptop ",1130,"https://images.versus.io/objects/asus-rog-flow-x13-2021-13-4-fhd-plus-amd-ryzen-7-5800hs-2-8ghz-nvidia-geforce-gtx-1650-laptop-16gb-ram-512gb-ssd.front.master.1696333514858.jpg",1.3,0,1,995.673,299,222,15,13.4,"1920 x 1200px",168,"IPS",1,0,16,4266,1,512,"8 x 2.8GHz",16,1,1,1,0,1,1,1,1,1,2,0
"381","Lenovo IdeaPad Gaming 3i 15.6""","Intel Core i5-11300H 3.1GHz","Nvidia GeForce GTX 1650 Laptop ",639,"https://images.versus.io/objects/lenovo-ideapad-gaming-3i-15-6-intel-core-i5-11300h-3-1ghz-nvidia-geforce-gtx-1650-laptop-8gb-ram-512gb-ssd.front.master.1698150738866.jpg",2.25,0,1,2162.623,359,251,24,15.6,"1920 x 1080px",141,"LCD",0,1,8,3200,1,512,"4 x 3.1GHz",8,0,1,1,0,1,1,0,0,0,1,0
"383","Acer Aspire 3 15.6""","Intel Core i5-1035G1 1GHz","Integrated",469,"https://images.versus.io/objects/acer-aspire-3-15-6-intel-core-i5-1035g1-1ghz-8gb-ram-512gb-ssd.front.master.1590667799304.jpg",1.9,0,0,1771.953,363.2,246.4,19.8,15.6,"1920 x 1080px",141,"LED-backlit, LCD",0,0,8,3733,1,512,"4 x 1GHz",8,0,1,1,0,1,1,0,0,0,1,0
"384","Samsung Notebook 9 15""","Intel Core i7-7500U 2.7GHz","Integrated",512,"https://images.versus.io/objects/samsung-notebook-9-15-intel-core-i7-7500u-2-7ghz-16gb-256g-ssd.front.master.1576684641045.jpg",1.24,0,1,1237.383,348,229.4,15.5,15,"1920 x 1080px",147,"LED-backlit, LCD",0,0,16,2133,1,256,"2 x 2.7GHz",4,0,1,1,0,1,1,0,0,1,2,0
"385","Acer Aspire 3 15.6""","AMD Ryzen 3 3200U 2.6GHz","Integrated",499,"https://images.versus.io/objects/acer-aspire-3-15-6-amd-ryzen-3-3200u-2-6ghz-4gb-ram-256gb-ssd.front.master.1590664950717.jpg",1.9,0,0,1798.833,363.4,247.5,20,15.6,"1920 x 1080px",141,"LED-backlit, LCD",0,0,4,2400,1,256,"2 x 2.6GHz",4,0,1,1,0,1,1,0,0,0,1,0
"386","HP Envy TouchSmart 17 17.3""","Intel i7-4702MQ 2.2GHz","Integrated",1229,"https://images.versus.io/objects/hp-envy-touchsmart-17-17-3-intel-i7-4702mq-2-2ghz-16gb-2tb.front.master.1576684641045.jpg",3.21,0,1,3834.723,416.1,275.1,33.5,17.3,"1920 x 1080px",127,"LED-backlit, LCD",1,0,16,1600,0,2000,"4 x 2.2GHz",8,0,1,1,0,1,1,0,0,1,2,0
